date,store_id,product_id,sales_amount,units_sold
2025-03-14,S005,P104,15494.99,125
2025-03-15,S001,P101,19906.32,162
2025-03-15,S002,P102,11650.35,90
2025-03-15,S003,P103,16465.50,130
2025-03-15,S004,P101,13307.23,106
2025-03-15,S005,P104,15413.87,120
2025-03-16,S001,P101,18802.83,149
2025-03-16,S002,P102,11543.21,94
2025-03-16,S003,P103,15808.01,120
2025-03-16,S004,P101,12535.12,96
2025-03-16,S005,P104,14607.44,116
2025-03-17,S001,P101,18063.73,149
2025-03-17,S002,P102,11181.44,87
2025-03-17,S003,P103,15342.26,126
2025-03-17,S004,P101,12141.94,96
2025-03-17,S005,P104,14970.04,122
2025-03-18,S001,P101,17835.03,143
2025-03-18,S002,P102,10765.00,88
2025-03-18,S003,P103,14271.75,111
2025-03-18,S004,P101,11846.69,96
2025-03-18,S005,P104,13643.78,109
2025-03-19,S001,P101,17233.43,141
2025-03-19,S002,P102,10131.98,81
2025-03-19,S003,P103,14926.58,117
2025-03-19,S004,P101,12543.32,103
2025-03-19,S005,P104,14667.65,121
2025-03-20,S001,P101,18764.09,148
2025-03-20,S002,P102,11227.67,92
2025-03-20,S003,P103,14822.56,110
2025-03-20,S004,P101,11478.00,96
2025-03-20,S005,P104,13842.72,108
2025-03-21,S001,P101,20378.20,167
2025-03-21,S002,P102,12087.97,97
2025-03-21,S003,P103,14830.55,126
2025-03-21,S004,P101,12794.99,105
2025-03-21,S005,P104,15254.02,120
2025-03-22,S001,P101,19695.09,156
2025-03-22,S002,P102,12515.27,96
2025-03-22,S003,P103,16080.92,135
2025-03-22,S004,P101,12767.33,102
2025-03-22,S005,P104,14696.06,123
2025-03-23,S001,P101,19218.99,156
2025-03-23,S002,P102,11247.00,87
2025-03-23,S003,P103,16038.38,124
2025-03-23,S004,P101,12890.56,98
2025-03-23,S005,P104,15324.61,118
2025-03-24,S001,P101,18106.60,146
2025-03-24,S002,P102,10583.39,86
2025-03-24,S003,P103,14621.03,122
2025-03-24,S004,P101,12024.28,93
2025-03-24,S005,P104,14460.83,119
2025-03-25,S001,P101,17325.33,135
2025-03-25,S002,P102,11755.72,91
2025-03-25,S003,P103,14468.71,110
2025-03-25,S004,P101,12118.11,93
2025-03-25,S005,P104,14664.73,112
2025-03-26,S001,P101,18544.39,147
2025-03-26,S002,P102,11117.73,88
2025-03-26,S003,P103,14632.87,113
2025-03-26,S004,P101,12758.89,103
2025-03-26,S005,P104,14700.13,121
2025-03-27,S001,P101,19116.28,151
2025-03-27,S002,P102,11579.46,91
2025-03-27,S003,P103,15974.23,128
2025-03-27,S004,P101,12318.93,103
2025-03-27,S005,P104,14932.52,116
2025-03-28,S001,P101,20404.69,156
2025-03-28,S002,P102,12035.58,96
2025-03-28,S003,P103,16204.77,128
2025-03-28,S004,P101,12733.73,103
2025-03-28,S005,P104,15775.81,123
2025-03-29,S001,P101,20147.85,163
2025-03-29,S002,P102,12335.72,99
2025-03-29,S003,P103,16406.13,133
2025-03-29,S004,P101,13415.41,108
2025-03-29,S005,P104,15333.48,123
2025-03-30,S001,P101,19804.21,155
2025-03-30,S002,P102,12315.35,98
2025-03-30,S003,P103,15894.47,129
2025-03-30,S004,P101,12858.75,104
2025-03-30,S005,P104,15002.34,124
2025-03-31,S001,P101,19340.54,156
2025-03-31,S002,P102,11512.20,88
2025-03-31,S003,P103,14498.74,116
2025-03-31,S004,P101,12248.89,98
2025-03-31,S005,P104,15218.70,123
2025-04-01,S001,P101,18515.13,150
2025-04-01,S002,P102,11319.78,91
2025-04-01,S003,P103,15627.58,123
2025-04-01,S004,P101,12989.97,102
2025-04-01,S005,P104,14801.51,122
2025-04-02,S001,P101,19246.46,150
2025-04-02,S002,P102,11447.19,92
2025-04-02,S003,P103,15168.28,119
2025-04-02,S004,P101,12812.05,101
2025-04-02,S005,P104,15634.08,124
2025-04-03,S001,P101,18564.63,147
2025-04-03,S002,P102,11941.32,93
2025-04-03,S003,P103,15958.15,127
2025-04-03,S004,P101,12618.82,98
2025-04-03,S005,P104,14895.95,119
2025-04-04,S001,P101,21049.13,166
2025-04-04,S002,P102,11796.84,91
2025-04-04,S003,P103,16095.93,131
2025-04-04,S004,P101,12920.24,100
2025-04-04,S005,P104,15707.24,125
2025-04-05,S001,P101,20410.16,156
2025-04-05,S002,P102,12279.43,101
2025-04-05,S003,P103,16650.46,134
2025-04-05,S004,P101,12996.27,103
2025-04-05,S005,P104,15318.62,124
2025-04-06,S001,P101,21011.63,166
2025-04-06,S002,P102,12288.89,95
2025-04-06,S003,P103,16444.67,138
2025-04-06,S004,P101,13035.11,104
2025-04-06,S005,P104,16357.53,130
2025-04-07,S001,P101,18561.41,149
2025-04-07,S002,P102,12287.77,98
2025-04-07,S003,P103,15563.05,124
2025-04-07,S004,P101,11720.80,94
2025-04-07,S005,P104,14843.35,115
2025-04-08,S001,P101,20129.46,156
2025-04-08,S002,P102,11805.80,90
2025-04-08,S003,P103,15782.60,120
2025-04-08,S004,P101,12665.05,101
2025-04-08,S005,P104,15449.11,118
2025-04-09,S001,P101,19168.56,149
2025-04-09,S002,P102,12062.65,91
2025-04-09,S003,P103,15472.53,125
2025-04-09,S004,P101,12668.99,96
2025-04-09,S005,P104,15667.82,125
2025-04-10,S001,P101,20072.19,158
2025-04-10,S002,P102,11848.40,95
2025-04-10,S003,P103,15489.41,132
2025-04-10,S004,P101,12516.51,101
2025-04-10,S005,P104,14905.04,117
2025-04-11,S001,P101,20626.41,161
2025-04-11,S002,P102,12246.09,98
2025-04-11,S003,P103,16499.02,140
2025-04-11,S004,P101,13357.83,104
2025-04-11,S005,P104,16449.22,138
2025-04-12,S001,P101,19793.12,164
2025-04-12,S002,P102,12238.46,96
2025-04-12,S003,P103,16069.64,126
2025-04-12,S004,P101,12907.94,101
2025-04-12,S005,P104,16054.97,127
2025-04-13,S001,P101,20949.06,168
2025-04-13,S002,P102,12623.17,104
2025-04-13,S003,P103,16856.69,139
2025-04-13,S004,P101,13525.34,106
2025-04-13,S005,P104,15629.75,114
2025-04-14,S001,P101,19377.79,149
2025-04-14,S002,P102,11954.51,99
2025-04-14,S003,P103,14769.84,120
2025-04-14,S004,P101,12117.96,91
2025-04-14,S005,P104,16408.28,134
2025-04-15,S001,P101,17893.86,148
2025-04-15,S002,P102,11912.53,99
2025-04-15,S003,P103,15447.68,124
2025-04-15,S004,P101,12779.68,95
2025-04-15,S005,P104,15481.07,126
2025-04-16,S001,P101,19143.94,155
2025-04-16,S002,P102,12262.15,98
2025-04-16,S003,P103,16474.49,134
2025-04-16,S004,P101,13388.22,107
2025-04-16,S005,P104,15943.76,126
